vintage,collateral_type,ead_eur,ltv_at_default,dpd_at_workout,workout_months,borrower_age,employment_status,unemployment_pct,hpi_yoy_pct,realised_lgd
2023H1,personal_secured,10399.51,0.9081,198,22.7,46,employed,7.6,-2.1,0.63565
2023H1,mortgage,165669.66,1.0129,184,12.63,64,retired,7.6,-2.1,0.48804
2023H1,mortgage,91493.12,0.7986,156,22.5,69,employed,7.6,-2.1,0.21009
2023H1,mortgage,168566.08,0.8007,192,23.56,51,employed,7.6,-2.1,0.48748
2020H2,auto,15567.71,0.4495,201,8.79,28,employed,9.6,-3.2,0.28499
2023H2,mortgage,171990.82,0.7664,127,18.79,33,employed,7.2,1.8,0.12369
2022H1,auto,16275.39,1.0643,189,14.73,62,unemployed,7.4,3.1,0.41541
2023H2,auto,22152.04,0.8866,158,14.59,66,employed,7.2,1.8,0.26537
2020H2,personal_secured,23069.92,0.7222,158,12.68,44,employed,9.6,-3.2,0.49591
2022H2,mortgage,38649.54,0.847,167,16.77,51,employed,8.1,-4.4,0.41829
2019H1,unsecured,3826.97,,200,4.34,35,retired,6.8,4.2,0.79439
2022H1,unsecured,10173.53,,191,3.0,54,retired,7.4,3.1,0.4617
2022H1,auto,39513.76,0.716,163,9.4,59,employed,7.4,3.1,0.2214
2020H2,unsecured,7594.77,,167,10.61,41,employed,9.6,-3.2,0.65126
2023H1,unsecured,20395.95,,102,9.85,57,employed,7.6,-2.1,0.76758
2023H1,auto,26138.26,0.5483,125,14.82,63,employed,7.6,-2.1,0.16513
2021H2,auto,19702.32,0.5683,148,12.42,49,employed,7.9,5.6,0.2759
2021H2,personal_secured,4406.4,0.4398,157,17.1,35,employed,7.9,5.6,0.29612
2019H2,mortgage,274441.25,0.5496,168,18.97,46,self_employed,6.9,3.8,0.05328
2022H2,unsecured,4758.2,,136,8.01,20,employed,8.1,-4.4,0.83688
2023H2,unsecured,4663.87,,184,7.98,49,unemployed,7.2,1.8,0.96176
2020H1,personal_secured,10801.21,0.6423,115,22.75,67,retired,9.2,-1.5,0.26837
2022H2,auto,36000.69,0.71,171,11.29,51,employed,8.1,-4.4,0.59889
2023H1,mortgage,57733.7,0.652,109,24.79,29,employed,7.6,-2.1,0.23081
2019H2,mortgage,200446.57,1.0277,124,24.31,29,unemployed,6.9,3.8,0.1343
2021H2,mortgage,97029.05,0.9697,102,20.45,61,employed,7.9,5.6,0.14574
2019H2,auto,15204.39,0.5932,92,15.2,48,self_employed,6.9,3.8,0.1045
2021H1,auto,21695.83,1.1161,142,21.39,32,self_employed,8.7,1.4,0.62711
2022H2,auto,19277.21,0.8313,128,10.02,45,unemployed,8.1,-4.4,0.63364
2021H1,unsecured,7693.55,,96,3.09,47,self_employed,8.7,1.4,0.61111
2022H2,mortgage,47240.6,0.8064,138,18.31,40,employed,8.1,-4.4,0.45055
2022H1,personal_secured,22104.03,0.4225,105,17.6,60,employed,7.4,3.1,0.41243
2020H1,unsecured,6733.03,,128,6.54,61,employed,9.2,-1.5,0.89422
2022H1,unsecured,12061.19,,91,10.31,56,employed,7.4,3.1,0.63544
2020H1,mortgage,111402.01,0.8261,175,20.98,63,self_employed,9.2,-1.5,0.12879
2023H1,mortgage,146619.69,0.6693,146,21.89,60,employed,7.6,-2.1,0.39813
2023H2,unsecured,15380.28,,187,8.76,63,retired,7.2,1.8,0.54766
2021H2,auto,17427.45,0.6291,180,16.27,39,employed,7.9,5.6,0.28686
2022H2,unsecured,7855.71,,134,5.27,43,retired,8.1,-4.4,0.63735
2019H2,mortgage,63915.62,0.612,170,19.57,55,self_employed,6.9,3.8,0.00327
2020H1,unsecured,7294.49,,156,5.89,51,employed,9.2,-1.5,0.89966
2022H1,mortgage,289946.69,0.8171,197,23.74,34,employed,7.4,3.1,0.30888
2021H1,mortgage,163475.78,0.8458,168,30.58,36,unemployed,8.7,1.4,0.30325
2021H1,mortgage,54312.79,0.6546,193,21.27,53,employed,8.7,1.4,0.13241
2020H1,unsecured,5129.87,,108,7.1,52,retired,9.2,-1.5,0.70787
2022H1,mortgage,95133.51,1.0194,95,22.07,47,employed,7.4,3.1,0.40936
2022H2,auto,12654.89,0.6176,104,16.98,59,unemployed,8.1,-4.4,0.21941
2022H1,unsecured,6517.61,,109,5.63,47,unemployed,7.4,3.1,0.90654
2022H2,mortgage,57519.72,0.6852,189,29.81,24,employed,8.1,-4.4,0.26766
2019H2,unsecured,4152.51,,100,12.08,49,employed,6.9,3.8,0.81131
2023H2,mortgage,97543.5,0.7319,125,24.78,39,employed,7.2,1.8,0.27523
2023H1,auto,10642.61,0.8996,180,8.42,55,employed,7.6,-2.1,0.68197
2023H1,auto,16943.22,0.8483,115,10.84,35,employed,7.6,-2.1,0.32852
2022H2,unsecured,18235.27,,139,13.77,54,employed,8.1,-4.4,0.89782
2021H2,personal_secured,3865.78,0.7319,127,19.04,20,employed,7.9,5.6,0.49039
2023H2,unsecured,5793.97,,191,9.7,47,employed,7.2,1.8,0.44942
2020H2,mortgage,314444.84,0.6848,209,10.64,49,employed,9.6,-3.2,0.13864
2021H2,mortgage,47992.55,0.5644,111,17.47,52,employed,7.9,5.6,0.00031
2022H1,mortgage,63388.38,0.6437,109,25.15,42,employed,7.4,3.1,0.05241
2023H1,unsecured,13568.08,,193,9.66,38,employed,7.6,-2.1,0.57983
2019H2,mortgage,231505.63,0.786,114,30.0,51,employed,6.9,3.8,0.00329
2021H2,personal_secured,8292.94,0.7594,128,16.99,40,employed,7.9,5.6,0.34912
2021H1,auto,10067.87,0.9706,141,10.74,45,employed,8.7,1.4,0.43279
2020H2,auto,16604.65,0.9975,99,10.83,64,retired,9.6,-3.2,0.39108
2022H1,unsecured,5092.16,,208,4.55,35,employed,7.4,3.1,0.67825
2019H1,unsecured,5496.93,,117,3.0,43,self_employed,6.8,4.2,0.78377
2021H2,mortgage,168059.06,0.6378,203,20.12,49,unemployed,7.9,5.6,0.08291
2019H1,auto,7754.88,0.7413,108,6.34,52,employed,6.8,4.2,0.31227
2021H2,unsecured,32410.79,,114,11.57,52,employed,7.9,5.6,0.80148
2020H2,mortgage,168125.93,1.1605,93,27.64,59,self_employed,9.6,-3.2,0.64499
2019H2,unsecured,6079.5,,165,10.36,48,employed,6.9,3.8,0.92532
2023H1,unsecured,2814.57,,175,3.31,61,employed,7.6,-2.1,0.81203
2021H2,unsecured,10212.51,,129,5.74,33,self_employed,7.9,5.6,0.70357
2021H2,mortgage,247763.1,0.6726,108,27.12,45,employed,7.9,5.6,0.02123
2020H1,unsecured,4611.4,,142,6.28,45,employed,9.2,-1.5,0.75964
2023H1,auto,12600.81,1.054,117,19.17,20,employed,7.6,-2.1,0.54697
2023H2,mortgage,305510.19,0.6551,162,20.86,37,employed,7.2,1.8,0.06475
2023H1,auto,20633.43,0.9926,192,21.38,56,self_employed,7.6,-2.1,0.48716
2020H1,mortgage,88480.47,0.7997,120,21.02,46,retired,9.2,-1.5,0.43091
2021H2,unsecured,13773.53,,99,4.34,60,employed,7.9,5.6,0.64968
2022H1,unsecured,8696.46,,115,16.41,48,unemployed,7.4,3.1,0.6261
2023H2,mortgage,96309.6,0.7321,90,25.23,45,employed,7.2,1.8,0.20319
2023H1,personal_secured,5673.55,0.6837,184,13.35,39,employed,7.6,-2.1,0.62168
2021H1,mortgage,139788.3,0.7586,180,16.15,48,employed,8.7,1.4,0.33895
2023H1,mortgage,152352.36,0.6754,135,20.57,27,self_employed,7.6,-2.1,0.03074
2019H2,unsecured,6055.02,,122,7.77,59,self_employed,6.9,3.8,0.65981
2022H1,personal_secured,5268.38,0.7605,153,16.96,62,employed,7.4,3.1,0.45293
2019H1,auto,20211.57,0.6913,145,13.89,48,employed,6.8,4.2,0.31171
2022H2,mortgage,89717.98,0.4374,204,22.75,43,employed,8.1,-4.4,0.1949
2020H1,unsecured,10790.54,,104,5.75,42,self_employed,9.2,-1.5,0.73021
2020H1,mortgage,90401.3,0.822,186,22.98,54,employed,9.2,-1.5,0.43821
2022H1,mortgage,118654.86,0.9012,182,31.06,59,unemployed,7.4,3.1,0.45561
2023H2,mortgage,114095.09,0.6663,191,17.43,45,employed,7.2,1.8,0.18003
2022H2,auto,36405.7,0.797,104,3.76,36,employed,8.1,-4.4,0.39435
2022H1,unsecured,8264.54,,95,11.56,49,employed,7.4,3.1,0.96974
2023H2,auto,14703.5,0.668,209,15.38,48,employed,7.2,1.8,0.45485
2020H2,unsecured,3225.65,,98,8.73,46,employed,9.6,-3.2,0.66392
2021H1,mortgage,201878.06,0.9952,184,24.44,48,employed,8.7,1.4,0.42066
2020H2,mortgage,283531.42,0.708,194,23.96,47,employed,9.6,-3.2,0.12774
2020H2,mortgage,143394.92,0.6928,90,29.53,45,self_employed,9.6,-3.2,0.12297
2021H1,mortgage,126725.77,0.67,114,20.1,56,retired,8.7,1.4,0.05499
2019H1,personal_secured,12629.64,0.9055,132,5.57,41,employed,6.8,4.2,0.59946
2020H2,auto,31282.9,0.6789,110,6.38,30,employed,9.6,-3.2,0.41679
2022H2,mortgage,22607.57,0.5631,161,23.72,46,employed,8.1,-4.4,0.08196
2020H1,auto,6619.2,0.6805,134,18.19,32,unemployed,9.2,-1.5,0.51391
2022H1,mortgage,128712.03,1.0017,133,37.83,45,employed,7.4,3.1,0.21254
2019H2,auto,15751.32,0.6073,150,12.77,38,employed,6.9,3.8,0.34065
2021H1,personal_secured,5731.0,1.0621,182,13.4,33,employed,8.7,1.4,0.67971
2020H2,mortgage,117034.11,0.8007,121,27.62,45,unemployed,9.6,-3.2,0.26037
2023H1,mortgage,121039.31,0.6913,130,14.57,44,self_employed,7.6,-2.1,0.27759
2023H2,unsecured,13606.7,,104,15.22,50,employed,7.2,1.8,0.86479
2022H2,mortgage,137209.68,0.7356,105,22.66,51,employed,8.1,-4.4,0.25779
2023H2,mortgage,154955.39,0.6366,190,27.54,44,employed,7.2,1.8,0.17882
2022H1,auto,14218.82,0.8141,116,8.64,54,self_employed,7.4,3.1,0.32763
2021H2,mortgage,138144.62,0.4815,150,28.49,42,employed,7.9,5.6,0.02174
2019H2,mortgage,88756.33,0.8246,96,29.03,47,employed,6.9,3.8,0.25835
2023H2,auto,17701.32,0.5316,209,6.78,33,employed,7.2,1.8,0.25052
2021H1,unsecured,4943.92,,150,3.0,38,employed,8.7,1.4,0.57773
2019H1,mortgage,105613.56,0.6607,200,20.62,37,employed,6.8,4.2,0.11797
2019H1,auto,7702.38,0.7955,136,7.78,46,employed,6.8,4.2,0.16217
2021H2,mortgage,38188.21,0.7394,113,17.17,59,unemployed,7.9,5.6,0.121
2023H2,unsecured,25695.71,,172,7.42,46,employed,7.2,1.8,0.88577
2021H1,unsecured,7568.2,,133,12.09,42,retired,8.7,1.4,0.77382
2022H1,auto,7406.23,0.6402,192,18.05,43,self_employed,7.4,3.1,0.14113
2023H2,mortgage,114133.64,0.4824,100,32.36,39,employed,7.2,1.8,0.05896
2023H1,mortgage,129666.6,1.0863,208,21.85,33,self_employed,7.6,-2.1,0.39748
2021H1,auto,20159.41,0.6977,205,7.57,36,employed,8.7,1.4,0.44136
2021H1,unsecured,21553.11,,152,9.77,33,employed,8.7,1.4,0.73469
2019H1,auto,10354.77,1.109,181,12.61,61,employed,6.8,4.2,0.26839
2022H2,unsecured,2254.63,,171,5.8,51,employed,8.1,-4.4,0.6317
2021H2,unsecured,5819.31,,193,12.84,48,employed,7.9,5.6,0.89117
2019H1,unsecured,4987.87,,118,3.0,43,self_employed,6.8,4.2,0.6677
2022H2,unsecured,2443.27,,117,5.69,44,employed,8.1,-4.4,0.72097
2021H2,mortgage,24662.13,0.6795,175,26.65,39,employed,7.9,5.6,0.01716
2023H2,mortgage,150885.59,0.7129,120,26.66,26,self_employed,7.2,1.8,0.03138
2021H1,auto,17787.28,0.8856,107,12.47,51,employed,8.7,1.4,0.42486
2021H1,mortgage,137188.96,0.5587,173,20.16,45,employed,8.7,1.4,0.07427
2023H1,auto,13567.87,0.8459,206,6.79,51,employed,7.6,-2.1,0.48602
2023H2,personal_secured,8382.37,0.6753,114,12.75,54,employed,7.2,1.8,0.40455
2021H1,unsecured,2462.56,,142,3.41,44,employed,8.7,1.4,0.65486
2020H2,mortgage,59916.24,0.8388,134,36.26,31,employed,9.6,-3.2,0.29552
2019H2,auto,17617.09,0.5889,105,8.7,44,unemployed,6.9,3.8,0.21461
2021H2,unsecured,5815.44,,93,5.54,65,self_employed,7.9,5.6,0.68862
2023H1,mortgage,108174.81,0.637,152,22.53,38,employed,7.6,-2.1,0.11893
2022H2,unsecured,10767.03,,196,7.99,29,unemployed,8.1,-4.4,0.71679
2020H1,unsecured,6260.75,,207,4.27,21,retired,9.2,-1.5,0.48916
2022H2,mortgage,54773.34,0.7506,191,22.46,35,employed,8.1,-4.4,0.4087
2019H2,personal_secured,12145.63,0.7639,208,18.44,53,self_employed,6.9,3.8,0.42912
2022H2,personal_secured,6782.89,0.8271,196,16.97,49,employed,8.1,-4.4,0.87367
2020H1,auto,16002.62,0.4188,163,7.47,36,employed,9.2,-1.5,0.1878
2020H2,auto,17978.23,0.909,171,8.71,54,employed,9.6,-3.2,0.37173
2022H2,personal_secured,3907.65,0.9054,199,23.68,50,unemployed,8.1,-4.4,0.67004
2021H2,unsecured,12430.78,,148,13.89,57,employed,7.9,5.6,0.50967
2020H1,auto,28032.4,0.8365,195,14.57,42,employed,9.2,-1.5,0.3302
2022H1,mortgage,293977.3,0.5776,208,21.98,46,retired,7.4,3.1,0.01757
2021H2,auto,19983.83,0.6398,146,6.38,56,employed,7.9,5.6,0.25605
2022H1,unsecured,9191.84,,152,9.17,47,unemployed,7.4,3.1,0.62343
2021H2,mortgage,113472.4,0.5487,132,28.49,68,self_employed,7.9,5.6,0.00236
2021H1,personal_secured,7771.44,0.9414,171,16.81,54,unemployed,8.7,1.4,0.51418
2021H2,mortgage,73723.29,0.9441,136,21.52,52,unemployed,7.9,5.6,0.12432
2019H1,unsecured,6143.06,,197,6.71,31,employed,6.8,4.2,0.44578
2023H2,unsecured,12564.57,,92,6.83,42,self_employed,7.2,1.8,0.68847
2021H2,personal_secured,39569.39,1.0054,182,18.49,46,employed,7.9,5.6,0.86429
2023H1,mortgage,185265.9,0.6411,192,32.79,50,employed,7.6,-2.1,0.39277
2022H1,auto,22738.76,0.9402,127,11.83,52,employed,7.4,3.1,0.57499
2020H1,mortgage,122965.81,0.5448,182,17.32,57,employed,9.2,-1.5,0.12628
2021H2,auto,17448.08,0.8262,188,13.66,54,retired,7.9,5.6,0.26124
2021H1,mortgage,78793.28,0.606,186,23.75,34,self_employed,8.7,1.4,0.13299
2021H2,auto,69431.7,0.6119,92,17.13,50,employed,7.9,5.6,0.45646
2020H2,mortgage,406761.98,0.8255,164,22.28,49,retired,9.6,-3.2,0.46715
2023H1,mortgage,50583.08,0.875,188,30.36,32,employed,7.6,-2.1,0.30554
2020H1,mortgage,160465.74,0.7812,146,24.03,53,self_employed,9.2,-1.5,0.15878
2021H1,unsecured,8085.83,,167,3.4,26,unemployed,8.7,1.4,0.74817
2019H2,auto,28952.05,1.0027,124,7.53,37,employed,6.9,3.8,0.52304
2023H2,mortgage,76201.32,0.7861,191,18.27,39,employed,7.2,1.8,0.08435
2023H2,mortgage,120064.33,0.9124,176,30.37,20,employed,7.2,1.8,0.18529
2022H2,mortgage,246497.07,0.4876,118,20.17,48,employed,8.1,-4.4,0.1969
2023H2,auto,9409.01,0.9714,118,8.26,23,employed,7.2,1.8,0.69437
2023H2,auto,9779.83,0.7076,192,11.8,26,employed,7.2,1.8,0.25142
2022H2,unsecured,15328.12,,160,4.43,27,employed,8.1,-4.4,0.59716
2022H2,mortgage,131512.54,1.0105,107,17.61,62,unemployed,8.1,-4.4,0.28245
2022H2,mortgage,125024.73,0.8703,160,23.54,53,employed,8.1,-4.4,0.48154
2023H2,mortgage,147674.31,0.6069,134,25.39,54,employed,7.2,1.8,0.02614
2021H1,unsecured,4175.73,,148,6.8,29,employed,8.7,1.4,0.80145
2023H1,auto,16752.11,0.9462,157,9.54,43,self_employed,7.6,-2.1,0.41597
2023H2,mortgage,132391.7,0.7721,180,23.09,25,employed,7.2,1.8,0.10966
2022H1,unsecured,8890.04,,188,4.49,61,employed,7.4,3.1,0.79491
2023H1,auto,18769.42,0.7605,171,12.53,40,employed,7.6,-2.1,0.50326
2021H1,unsecured,13822.53,,209,3.0,58,employed,8.7,1.4,0.8419
2021H1,unsecured,5004.36,,108,10.91,42,employed,8.7,1.4,0.80214
2021H1,personal_secured,11349.45,0.6355,179,16.81,41,employed,8.7,1.4,0.47935
2023H1,mortgage,114550.67,0.5843,144,24.91,58,unemployed,7.6,-2.1,0.13945
2022H2,unsecured,5965.74,,166,3.0,39,unemployed,8.1,-4.4,0.81142
2022H1,mortgage,160596.27,0.9279,116,21.13,48,employed,7.4,3.1,0.30702
2021H1,mortgage,123942.25,0.8057,197,19.47,63,retired,8.7,1.4,0.20146
2021H2,unsecured,3304.65,,132,6.94,48,employed,7.9,5.6,0.55789
2021H1,unsecured,14667.64,,166,6.47,43,employed,8.7,1.4,0.67756
2020H2,unsecured,6717.89,,171,11.55,62,self_employed,9.6,-3.2,0.86663
2021H2,mortgage,85279.47,0.7818,129,17.96,20,employed,7.9,5.6,0.16436
2021H2,unsecured,6012.07,,119,7.37,63,employed,7.9,5.6,0.78185
2023H2,auto,23256.3,0.8923,109,13.96,28,employed,7.2,1.8,0.69493
2022H1,unsecured,6074.17,,127,9.79,42,employed,7.4,3.1,0.77161
2020H1,mortgage,61811.89,0.7884,140,27.21,36,employed,9.2,-1.5,0.30466
2019H1,mortgage,63145.08,0.9111,152,26.19,57,retired,6.8,4.2,0.18254
2023H2,auto,25665.0,1.181,169,21.39,58,unemployed,7.2,1.8,0.79506
2023H2,unsecured,6543.21,,92,11.54,51,employed,7.2,1.8,0.7641
2021H2,unsecured,14243.39,,110,9.57,49,employed,7.9,5.6,0.75317
2021H2,mortgage,125292.33,0.7655,106,31.44,47,employed,7.9,5.6,0.07448
2020H2,mortgage,139674.06,0.8553,147,22.25,45,employed,9.6,-3.2,0.33283
2020H2,auto,53113.28,0.7669,105,13.3,68,employed,9.6,-3.2,0.42405
2019H2,personal_secured,9607.42,0.9853,106,26.67,50,employed,6.9,3.8,0.40264
2022H2,mortgage,176007.99,0.5977,130,14.35,44,employed,8.1,-4.4,0.29078
2022H2,personal_secured,10651.41,0.8328,96,23.89,39,employed,8.1,-4.4,0.65456
2022H2,personal_secured,11850.04,0.8138,151,3.0,42,self_employed,8.1,-4.4,0.46898
2023H2,mortgage,104116.91,0.8395,98,22.91,52,self_employed,7.2,1.8,0.17202
2021H2,mortgage,115016.62,1.0251,151,13.81,53,employed,7.9,5.6,0.132
2023H1,unsecured,5252.53,,100,10.73,56,unemployed,7.6,-2.1,0.78077
2021H2,mortgage,53638.04,0.4943,177,23.15,21,unemployed,7.9,5.6,0.00876
2023H2,mortgage,49840.55,0.8153,144,22.85,55,employed,7.2,1.8,0.08995
2019H2,mortgage,357291.51,0.7745,200,24.77,52,unemployed,6.9,3.8,0.22058
2021H1,mortgage,43535.51,0.9388,167,25.79,44,employed,8.7,1.4,0.32893
2022H2,mortgage,223312.49,0.8239,135,22.99,46,employed,8.1,-4.4,0.5273
2023H2,unsecured,7574.32,,106,12.14,58,employed,7.2,1.8,0.79991
2019H1,unsecured,11988.07,,135,10.19,44,employed,6.8,4.2,0.75792
2022H1,mortgage,192453.4,0.8941,146,24.47,50,employed,7.4,3.1,0.22035
2023H1,personal_secured,8365.51,0.8437,106,13.59,42,self_employed,7.6,-2.1,0.41233
2023H1,mortgage,222738.27,0.7747,181,27.13,23,unemployed,7.6,-2.1,0.36342
2020H1,unsecured,7632.99,,99,6.56,52,employed,9.2,-1.5,0.89462
2022H1,mortgage,106249.26,0.8411,153,30.36,38,self_employed,7.4,3.1,0.24201
2022H2,mortgage,412185.52,0.6745,172,29.42,49,employed,8.1,-4.4,0.27534
2023H1,mortgage,112981.59,0.6736,194,22.54,32,self_employed,7.6,-2.1,0.09705
2022H2,auto,7872.83,0.4369,162,10.86,34,employed,8.1,-4.4,0.39018
2023H2,unsecured,4986.88,,202,7.88,38,employed,7.2,1.8,0.73662
2023H2,auto,12110.58,0.8183,177,3.93,64,employed,7.2,1.8,0.30489
2021H2,unsecured,5206.75,,202,7.19,20,employed,7.9,5.6,0.7255
2020H2,unsecured,4767.35,,158,3.0,51,employed,9.6,-3.2,0.9315
2020H1,unsecured,9826.88,,169,9.64,44,self_employed,9.2,-1.5,0.82036
2021H2,auto,16366.31,0.8838,172,6.86,20,employed,7.9,5.6,0.50913
2023H1,mortgage,38551.24,0.8043,192,22.47,46,employed,7.6,-2.1,0.4786
2020H2,unsecured,5805.69,,185,7.34,50,self_employed,9.6,-3.2,0.71476
2020H2,personal_secured,8423.82,0.9341,188,17.31,52,self_employed,9.6,-3.2,0.60821
2020H1,unsecured,13104.42,,200,11.01,47,employed,9.2,-1.5,0.59348
2023H1,unsecured,9424.6,,114,3.0,62,employed,7.6,-2.1,0.82431
2020H2,personal_secured,16872.23,0.5678,123,20.56,33,unemployed,9.6,-3.2,0.47377
2022H1,personal_secured,5977.78,0.6642,140,16.71,49,self_employed,7.4,3.1,0.5692
2023H2,mortgage,78427.44,0.6562,115,31.53,31,unemployed,7.2,1.8,0.27936
2023H1,unsecured,7901.93,,137,8.63,37,employed,7.6,-2.1,0.48382
2022H1,mortgage,95795.28,0.9659,208,25.15,26,retired,7.4,3.1,0.35168
2021H2,unsecured,2083.76,,158,13.17,59,employed,7.9,5.6,0.55099
2022H1,unsecured,2861.7,,150,8.32,42,employed,7.4,3.1,0.86403
2023H2,mortgage,130697.78,0.9866,112,13.76,66,employed,7.2,1.8,0.24728
2021H2,auto,12529.11,0.45,159,18.11,35,employed,7.9,5.6,0.33274
2020H1,mortgage,107048.54,0.5426,107,25.27,43,employed,9.2,-1.5,0.12242
2022H2,mortgage,89148.45,0.688,187,29.39,44,employed,8.1,-4.4,0.44164
2019H2,unsecured,3918.75,,187,6.21,38,unemployed,6.9,3.8,0.49233
2021H2,unsecured,7259.76,,148,3.0,40,employed,7.9,5.6,0.69726
2023H1,unsecured,2339.31,,168,6.19,65,employed,7.6,-2.1,0.75152
2022H1,mortgage,72893.21,0.9949,156,20.99,39,self_employed,7.4,3.1,0.44106
2020H2,mortgage,208108.06,0.8022,110,17.95,52,retired,9.6,-3.2,0.31441
2019H2,mortgage,142167.49,0.685,161,25.99,63,employed,6.9,3.8,0.03061
2022H1,mortgage,104560.88,0.6862,116,21.2,43,employed,7.4,3.1,0.07889
2022H2,mortgage,78455.43,0.698,174,24.35,20,unemployed,8.1,-4.4,0.13706
2023H1,mortgage,102994.56,0.8867,182,24.95,54,unemployed,7.6,-2.1,0.59872
2023H1,personal_secured,7463.2,0.9058,206,16.21,48,unemployed,7.6,-2.1,0.80758
2022H2,personal_secured,17488.9,0.6195,103,19.86,68,employed,8.1,-4.4,0.60178
2022H1,personal_secured,4927.36,0.752,109,12.79,43,self_employed,7.4,3.1,0.57943
2022H1,auto,19884.65,0.8506,198,7.07,44,employed,7.4,3.1,0.54217
2023H2,mortgage,83441.86,0.5871,169,14.5,44,self_employed,7.2,1.8,0.03054
2021H2,mortgage,88209.86,0.8577,131,18.66,60,employed,7.9,5.6,0.03959
2023H1,auto,17388.41,0.8289,142,20.4,66,employed,7.6,-2.1,0.65271
2020H1,auto,35575.55,0.7372,130,14.97,62,employed,9.2,-1.5,0.59183
2023H1,auto,12297.8,0.8958,141,15.32,59,employed,7.6,-2.1,0.31167
2022H2,unsecured,3882.31,,186,13.93,47,employed,8.1,-4.4,0.92769
2023H1,unsecured,10561.17,,168,3.81,41,employed,7.6,-2.1,0.73528
2019H2,mortgage,184204.07,0.583,109,15.59,31,unemployed,6.9,3.8,0.03582
2019H2,personal_secured,6703.42,0.6532,105,11.32,48,unemployed,6.9,3.8,0.47175
2021H2,unsecured,11925.09,,105,3.0,46,employed,7.9,5.6,0.89071
2021H2,auto,20447.95,0.6544,132,11.81,50,employed,7.9,5.6,0.28
2019H1,mortgage,126889.63,0.819,132,27.08,57,employed,6.8,4.2,0.2053
2023H2,mortgage,96338.39,0.7566,118,23.23,32,self_employed,7.2,1.8,0.15801
2022H2,unsecured,5081.63,,188,9.35,37,retired,8.1,-4.4,0.72336
2022H1,mortgage,277183.3,0.7091,91,26.57,43,self_employed,7.4,3.1,0.15204
2023H1,unsecured,9241.08,,154,6.63,57,self_employed,7.6,-2.1,0.70582
2020H2,auto,12848.81,0.833,132,12.08,64,employed,9.6,-3.2,0.73191
2023H1,auto,25011.59,0.8933,185,10.73,34,unemployed,7.6,-2.1,0.49121
2019H1,unsecured,21708.98,,194,7.82,34,unemployed,6.8,4.2,0.94897
2021H1,auto,14042.12,0.5371,169,10.15,44,employed,8.7,1.4,0.10752
2021H1,auto,25219.67,0.8919,206,10.16,30,unemployed,8.7,1.4,0.51271
2020H1,mortgage,78622.14,0.9355,192,26.87,26,employed,9.2,-1.5,0.37912
2023H1,unsecured,13447.7,,166,4.89,27,employed,7.6,-2.1,0.69675
2020H2,mortgage,335397.03,0.4645,194,22.69,69,employed,9.6,-3.2,0.07879
2020H1,mortgage,187736.63,0.7225,103,23.19,44,self_employed,9.2,-1.5,0.25566
2023H1,mortgage,76487.79,0.7433,139,13.93,35,employed,7.6,-2.1,0.14576
2023H2,mortgage,311773.54,0.9531,124,17.92,41,employed,7.2,1.8,0.22866
2021H1,personal_secured,6709.14,1.0108,104,9.34,71,employed,8.7,1.4,0.38582
2020H1,auto,20323.76,0.6352,170,10.07,26,employed,9.2,-1.5,0.48108
2021H2,personal_secured,24469.03,0.8787,191,13.39,45,employed,7.9,5.6,0.42959
2022H2,unsecured,6660.33,,189,14.22,58,unemployed,8.1,-4.4,0.7171
2022H2,auto,12147.61,1.0179,188,16.87,50,unemployed,8.1,-4.4,0.75932
2020H2,mortgage,106520.17,0.8365,150,28.07,34,employed,9.6,-3.2,0.34339
2022H2,auto,9902.05,1.1378,94,9.34,52,employed,8.1,-4.4,0.87209
2021H2,auto,17473.79,0.6622,148,15.74,54,unemployed,7.9,5.6,0.2951
2023H1,mortgage,126087.07,0.5457,194,26.87,39,unemployed,7.6,-2.1,0.25085
2022H2,mortgage,56209.92,0.7988,168,25.11,39,unemployed,8.1,-4.4,0.29991
2022H2,mortgage,150891.24,0.6905,134,28.24,27,employed,8.1,-4.4,0.16063
2020H2,mortgage,85635.98,0.6639,202,28.04,35,employed,9.6,-3.2,0.0963
2021H1,unsecured,4622.92,,160,5.97,52,employed,8.7,1.4,0.42987
2023H1,mortgage,311854.53,0.9018,103,19.15,52,employed,7.6,-2.1,0.50633
2023H1,unsecured,5025.49,,148,4.11,60,retired,7.6,-2.1,0.818
2021H1,personal_secured,7392.19,0.7836,92,17.56,36,employed,8.7,1.4,0.39732
2020H2,unsecured,7642.9,,122,5.65,58,employed,9.6,-3.2,0.53735
2019H2,mortgage,86390.09,0.7569,146,21.69,39,retired,6.9,3.8,0.18242
2021H2,mortgage,78173.24,1.0505,127,26.29,41,retired,7.9,5.6,0.57889
2023H2,mortgage,151198.84,0.8,177,20.39,50,employed,7.2,1.8,0.16815
2023H2,unsecured,6341.77,,157,12.27,43,unemployed,7.2,1.8,0.96047
2020H1,auto,19903.69,0.5934,179,10.52,46,unemployed,9.2,-1.5,0.47461
2020H2,mortgage,219046.95,0.8399,106,23.29,48,retired,9.6,-3.2,0.43931
2020H2,mortgage,117703.08,1.0332,192,18.53,20,retired,9.6,-3.2,0.51559
2023H1,mortgage,55766.76,0.9659,190,18.29,44,self_employed,7.6,-2.1,0.39046
2019H1,unsecured,1963.45,,124,7.73,51,self_employed,6.8,4.2,0.53071
