vintage,product,credit_limit_eur,drawn_t0_eur,utilisation_t0,time_to_default_months,risk_score_t0,min_payment_ratio,borrower_age,unemployment_pct,gdp_yoy_pct,ccf_realised,utilisation_default,ead_eur
2020H2,credit_card,6257.19,2511.26,0.4013,8,0.3771,0.4491,28,9.6,-2.1,0.55745,0.7351,4599.43
2022H2,credit_card,8767.97,5233.24,0.5969,10,0.5522,0.5431,43,8.1,-0.8,0.22165,0.6862,6016.72
2022H1,credit_card,7673.2,2153.81,0.2807,8,0.6144,0.4337,23,7.4,2.4,0.80761,0.8616,6611.34
2020H2,overdraft,6469.56,637.16,0.0985,3,0.7753,0.4268,52,9.6,-2.1,0.46994,0.5221,3378.06
2022H1,credit_card,1681.9,1088.16,0.647,12,0.3453,0.7561,42,7.4,2.4,0.87174,0.9547,1605.75
2020H1,line_of_credit,85030.63,18922.06,0.2225,11,0.3426,0.4786,55,9.2,-3.4,0.72916,0.7894,67125.88
2022H1,overdraft,1978.78,723.98,0.3659,11,0.5236,0.4331,52,7.4,2.4,0.19343,0.4885,966.7
2021H1,credit_card,13140.12,1009.56,0.0768,5,0.8015,0.7199,36,8.7,3.8,0.6001,0.6308,8289.06
2019H2,credit_card,11099.12,4958.03,0.4467,9,0.5086,0.2223,22,6.9,1.9,0.51488,0.7316,8119.94
2023H1,credit_card,5774.53,3061.3,0.5301,10,0.568,0.4399,39,7.6,0.6,0.46569,0.7489,4324.83
2022H1,overdraft,2283.23,832.65,0.3647,4,0.7992,0.5494,39,7.4,2.4,0.92809,0.9543,2178.91
2023H1,credit_card,3537.92,385.45,0.1089,5,0.5735,0.6461,58,7.6,0.6,0.62107,0.6624,2343.35
2021H2,credit_card,5626.12,2866.6,0.5095,8,0.497,0.1456,40,7.9,4.5,0.87026,0.9364,5268.11
2020H2,overdraft,4427.03,125.69,0.0284,6,0.1511,0.3501,49,9.6,-2.1,0.49807,0.5123,2268.06
2023H2,line_of_credit,34710.2,7803.49,0.2248,12,0.3115,0.3095,60,7.2,1.4,0.7417,0.7998,27760.26
2021H1,line_of_credit,27210.77,12816.35,0.471,9,0.3873,0.498,36,8.7,3.8,0.70113,0.8419,22908.69
2022H1,line_of_credit,76204.65,21081.8,0.2766,7,0.8823,0.1908,22,7.4,2.4,0.96302,0.9733,74166.47
2021H2,credit_card,10514.98,3464.73,0.3295,6,0.6457,0.7254,49,7.9,4.5,0.48823,0.6569,6906.84
2023H2,line_of_credit,44918.27,9682.43,0.2156,5,0.4638,0.3515,40,7.2,1.4,0.87761,0.904,40605.8
2023H1,line_of_credit,29877.94,2976.56,0.0996,3,0.2918,0.2013,27,7.6,0.6,0.69265,0.7233,21609.89
2022H2,credit_card,5508.52,1679.98,0.305,7,0.3521,0.109,43,8.1,-0.8,0.64593,0.7539,4152.96
2023H2,credit_card,8877.51,4047.84,0.456,9,0.696,0.6565,40,7.2,1.4,0.86767,0.928,8238.38
2022H2,credit_card,1396.79,398.64,0.2854,5,0.683,0.2988,41,8.1,-0.8,0.52759,0.6624,925.25
2021H2,credit_card,8595.53,3643.56,0.4239,11,0.8657,0.1455,33,7.9,4.5,0.70952,0.8327,7157.09
2021H2,overdraft,938.92,316.33,0.3369,7,0.4936,0.4509,51,7.9,4.5,0.88802,0.9257,869.2
2021H2,credit_card,2725.14,885.65,0.325,12,0.4436,0.6161,57,7.9,4.5,0.445,0.6254,1704.22
2022H1,overdraft,4228.43,1535.33,0.3631,11,0.8771,0.2522,23,7.4,2.4,0.90569,0.9399,3974.43
2022H2,credit_card,2759.06,2457.86,0.8908,8,0.448,0.4681,60,8.1,-0.8,0.7069,0.968,2670.78
2022H2,overdraft,3982.06,1327.95,0.3335,7,0.3117,0.1528,42,8.1,-0.8,0.69425,0.7962,3170.57
2021H1,credit_card,10440.74,1951.39,0.1869,11,0.5136,0.5034,32,8.7,3.8,0.44926,0.5522,5765.28
2023H2,overdraft,2062.96,919.33,0.4456,9,0.4307,0.4425,38,7.2,1.4,0.71432,0.8416,1736.25
2023H1,overdraft,2674.77,1580.25,0.5908,5,0.4379,0.324,21,7.6,0.6,0.58415,0.8298,2219.62
2020H1,credit_card,4166.79,1224.82,0.2939,5,0.7492,0.1589,61,9.2,-3.4,0.65471,0.7562,3150.94
2021H2,credit_card,4467.41,1365.81,0.3057,4,0.1145,0.514,34,7.9,4.5,0.79568,0.8581,3833.69
2019H2,credit_card,2876.95,1720.78,0.5981,11,0.4764,0.6247,36,6.9,1.9,0.34187,0.7355,2116.04
2021H1,credit_card,7754.26,4927.95,0.6355,12,0.6893,0.4728,31,8.7,3.8,0.85626,0.9476,7348.01
2021H1,overdraft,3236.19,801.96,0.2478,6,0.5041,0.6686,38,8.7,3.8,0.82603,0.8691,2812.7
2021H2,overdraft,2475.68,1560.39,0.6303,4,0.2757,0.4496,42,7.9,4.5,0.52783,0.8254,2043.51
2022H2,line_of_credit,41399.55,15424.33,0.3726,6,0.5175,0.1236,46,8.1,-0.8,0.72489,0.8274,34253.55
2020H2,line_of_credit,53931.42,9204.48,0.1707,10,0.6968,0.5028,43,9.6,-2.1,0.91745,0.9315,50239.34
2022H2,credit_card,4674.18,2166.63,0.4635,7,0.8737,0.2719,52,8.1,-0.8,0.65223,0.8134,3802.13
2023H2,credit_card,5866.15,1143.03,0.1949,3,0.5712,0.4287,53,7.2,1.4,0.91386,0.9306,5459.32
2020H1,line_of_credit,33496.86,7377.34,0.2202,6,0.5481,0.5268,26,9.2,-3.4,0.61079,0.6965,23330.91
2020H2,credit_card,3962.6,376.5,0.095,9,0.4694,0.3518,27,9.6,-2.1,0.54804,0.591,2341.81
2019H1,overdraft,3939.44,1787.42,0.4537,7,0.9666,0.3363,46,6.8,2.1,0.90103,0.9459,3726.46
2022H2,overdraft,4093.56,846.59,0.2068,10,0.3557,0.7528,33,8.1,-0.8,0.67416,0.7415,3035.57
2021H1,line_of_credit,89088.86,43468.9,0.4879,9,0.5401,0.1694,40,8.7,3.8,0.95985,0.9794,87257.38
2023H1,line_of_credit,19391.57,6635.42,0.3422,8,0.6483,0.1358,57,7.6,0.6,0.82821,0.887,17200.25
2019H1,credit_card,6217.41,4752.36,0.7644,4,0.6347,0.2588,44,6.8,2.1,0.75214,0.9416,5854.29
2023H2,credit_card,11061.9,3433.35,0.3104,10,0.6262,0.6097,29,7.2,1.4,0.61964,0.7377,8160.27
2023H2,credit_card,3074.12,1972.23,0.6416,12,0.7286,0.4576,49,7.2,1.4,0.68043,0.8855,2722.0
2020H1,credit_card,11375.97,642.45,0.0565,8,0.5273,0.5981,35,9.2,-3.4,0.81345,0.824,9373.63
2021H2,line_of_credit,37771.51,4960.44,0.1313,5,0.6852,0.6121,53,7.9,4.5,0.94361,0.951,35921.27
2022H2,overdraft,2933.22,1753.96,0.598,7,0.199,0.2943,46,8.1,-0.8,0.79404,0.9172,2690.34
2021H1,overdraft,3829.18,939.18,0.2453,4,0.6175,0.3521,49,8.7,3.8,0.72172,0.79,3024.95
2023H2,overdraft,2334.86,425.91,0.1824,11,0.2629,0.4452,50,7.2,1.4,0.7626,0.8059,1881.68
2023H1,line_of_credit,88039.51,23495.08,0.2669,7,0.4091,0.6031,37,7.6,0.6,0.69802,0.7786,68548.49
2021H1,credit_card,3949.31,1476.84,0.3739,12,0.4315,0.4752,39,8.7,3.8,0.503,0.6889,2720.49
2023H1,credit_card,3231.62,1734.71,0.5368,8,0.7736,0.6204,33,7.6,0.6,0.82427,0.9186,2968.56
2022H2,credit_card,4330.74,1273.65,0.2941,9,0.2723,0.4656,30,8.1,-0.8,0.66337,0.7624,3301.63
2021H2,credit_card,2938.99,938.02,0.3192,12,0.0671,0.5661,29,7.9,4.5,0.61623,0.7387,2171.08
2021H1,credit_card,7264.96,1148.25,0.1581,8,0.46,0.4341,28,8.7,3.8,0.46798,0.5521,4010.77
2019H2,credit_card,11915.39,5672.21,0.476,7,0.5859,0.4229,42,6.9,1.9,0.50302,0.7396,8812.65
2023H1,credit_card,7731.6,2736.01,0.3539,6,0.7579,0.3971,52,7.6,0.6,0.79152,0.8653,6690.13
2023H2,credit_card,8531.29,5879.52,0.6892,6,0.405,0.2381,30,7.2,1.4,0.85041,0.9535,8134.61
2022H2,overdraft,3649.72,576.39,0.1579,4,0.7617,0.4246,23,8.1,-0.8,0.66706,0.7196,2626.49
2020H2,line_of_credit,25594.45,7996.36,0.3124,6,0.7955,0.3434,31,9.6,-2.1,0.96559,0.9763,24988.94
2022H1,overdraft,2560.87,637.82,0.2491,6,0.559,0.1997,55,7.4,2.4,0.80361,0.8525,2183.2
2022H1,credit_card,12983.91,1660.28,0.1279,11,0.2786,0.2419,43,7.4,2.4,0.52514,0.5859,7606.76
2023H2,credit_card,4653.51,2477.5,0.5324,7,0.4792,0.595,35,7.2,1.4,0.3947,0.717,3336.37
2019H1,credit_card,13843.44,6023.34,0.4351,12,0.0778,0.4406,24,6.8,2.1,0.4778,0.705,9759.76
2023H1,credit_card,7357.26,2774.17,0.3771,8,0.5341,0.8106,58,7.6,0.6,0.50793,0.6935,5102.06
2021H2,credit_card,7938.98,5140.04,0.6474,11,0.5405,0.3605,49,7.9,4.5,0.5046,0.8253,6552.38
2021H1,credit_card,2845.0,1084.57,0.3812,3,0.7492,0.3677,20,8.7,3.8,0.68308,0.8039,2287.08
2022H1,overdraft,4812.83,563.36,0.1171,8,0.4168,0.6941,48,7.4,2.4,0.86387,0.8798,4234.36
2021H1,credit_card,4155.31,1624.11,0.3909,6,0.3029,0.5524,30,8.7,3.8,0.77099,0.8605,3575.63
2022H2,credit_card,9950.16,7601.1,0.7639,11,0.3389,0.2034,38,8.1,-0.8,0.93489,0.9846,9797.21
2022H2,credit_card,3967.32,1463.84,0.369,9,0.141,0.11,23,8.1,-0.8,0.73165,0.8307,3295.5
2023H2,line_of_credit,22637.18,4536.3,0.2004,3,0.5099,0.1606,20,7.2,1.4,0.77912,0.8234,18638.97
2019H1,credit_card,3423.35,1809.36,0.5285,6,0.8234,0.312,49,6.8,2.1,0.58959,0.8065,2760.96
2022H1,line_of_credit,31076.52,3156.33,0.1016,12,0.2228,0.4632,36,7.4,2.4,0.79157,0.8127,25257.0
2022H1,credit_card,1799.68,534.69,0.2971,3,0.6295,0.4677,52,7.4,2.4,0.60513,0.7224,1300.18
2020H1,overdraft,2077.55,1841.05,0.8862,3,0.6979,0.494,53,9.2,-3.4,0.74732,0.9712,2017.79
2023H1,overdraft,2412.27,1409.36,0.5842,12,0.5734,0.3076,48,7.6,0.6,0.68779,0.8702,2099.16
2020H1,overdraft,2802.46,830.13,0.2962,8,0.5052,0.5043,41,9.2,-3.4,0.65012,0.7538,2112.38
2022H2,overdraft,2797.98,1399.28,0.5001,9,0.8651,0.442,52,8.1,-0.8,0.75262,0.8763,2451.97
2022H2,credit_card,11187.58,3912.89,0.3498,9,0.6798,0.683,45,8.1,-0.8,0.87457,0.9184,10275.11
2023H2,line_of_credit,145380.12,83180.58,0.5722,8,0.1426,0.5073,21,7.2,1.4,0.39048,0.7392,107467.96
2022H1,credit_card,4466.17,784.5,0.1757,5,0.6857,0.2253,36,7.4,2.4,0.69294,0.7469,3335.69
2020H2,overdraft,1388.1,1013.68,0.7303,5,0.4501,0.4722,41,9.6,-2.1,0.84146,0.9572,1328.74
2021H1,line_of_credit,39698.48,20899.66,0.5265,5,0.3558,0.2915,38,8.7,3.8,0.91891,0.9616,38174.03
2020H1,credit_card,10995.81,7199.06,0.6547,6,0.4805,0.4057,45,9.2,-3.4,0.60412,0.8633,9492.76
2020H2,overdraft,3179.05,1328.7,0.418,8,0.7485,0.1167,57,9.6,-2.1,0.86081,0.919,2921.49
2023H1,credit_card,6182.8,3373.57,0.5456,10,0.6212,0.6834,52,7.6,0.6,0.58203,0.8101,5008.62
2023H1,credit_card,6657.84,2183.76,0.328,12,0.5539,0.2426,48,7.6,0.6,0.46997,0.6438,4286.46
2022H2,overdraft,4614.06,3179.87,0.6892,5,0.3549,0.463,35,8.1,-0.8,0.61716,0.881,4064.99
2020H1,overdraft,5348.67,2541.29,0.4751,4,0.2996,0.6001,45,9.2,-3.4,0.77874,0.8839,4727.52
2020H2,credit_card,6062.51,3511.38,0.5792,10,0.1616,0.3221,45,9.6,-2.1,0.78287,0.9086,5508.57
2020H2,credit_card,2840.62,589.99,0.2077,10,0.0956,0.2887,23,9.6,-2.1,0.36141,0.494,1403.39
2019H1,credit_card,6217.69,3953.14,0.6358,3,0.2698,0.3283,34,6.8,2.1,0.62848,0.8647,5376.37
2022H2,credit_card,3838.84,1190.45,0.3101,7,0.2232,0.2578,20,8.1,-0.8,0.90337,0.9333,3582.92
2021H2,overdraft,2619.08,1450.24,0.5537,4,0.5769,0.2275,20,7.9,4.5,0.89023,0.951,2490.77
2022H2,credit_card,8705.31,4143.58,0.476,6,0.6474,0.3535,47,8.1,-0.8,0.58482,0.7824,6811.36
2021H2,line_of_credit,28081.29,20709.9,0.7375,12,0.7956,0.6018,62,7.9,4.5,0.94436,0.9854,27671.13
2022H1,credit_card,3695.95,1168.19,0.3161,3,0.9293,0.2925,69,7.4,2.4,0.45696,0.6286,2323.29
2021H1,credit_card,7495.87,1204.77,0.1607,5,0.5021,0.3206,50,8.7,3.8,0.90667,0.9217,6908.69
2023H2,credit_card,1544.73,430.24,0.2785,4,0.4081,0.3299,33,7.2,1.4,0.51275,0.6485,1001.7
2019H2,credit_card,2609.03,1142.75,0.438,5,0.4264,0.1622,20,6.9,1.9,0.61938,0.7861,2050.93
2023H2,overdraft,4219.75,2998.12,0.7105,5,0.3274,0.3592,46,7.2,1.4,0.87855,0.9648,4071.39
2022H2,credit_card,6591.36,2169.14,0.3291,8,0.3487,0.471,46,8.1,-0.8,0.7096,0.8052,5307.16
2020H1,line_of_credit,26498.36,867.12,0.0327,11,0.5332,0.7172,36,9.2,-3.4,0.81155,0.8177,21668.06
2023H2,credit_card,2289.46,877.39,0.3832,6,0.7222,0.4183,36,7.2,1.4,0.78791,0.8692,1989.97
2019H2,credit_card,5351.79,3634.44,0.6791,12,0.1892,0.4935,63,6.9,1.9,0.48514,0.8348,4467.59
2021H2,overdraft,2449.65,1116.8,0.4559,8,0.3311,0.1139,29,7.9,4.5,0.84917,0.9179,2248.62
2021H2,credit_card,5776.07,4489.97,0.7773,5,0.7237,0.5453,25,7.9,4.5,0.3268,0.8501,4910.26
2022H2,credit_card,2660.19,1682.03,0.6323,8,0.6071,0.2624,57,8.1,-0.8,0.82615,0.9361,2490.14
2019H1,credit_card,2788.98,1257.52,0.4509,7,0.9175,0.6321,39,6.8,2.1,0.66605,0.8166,2277.55
2019H1,overdraft,3544.65,1737.27,0.4901,9,0.7165,0.1835,42,6.8,2.1,0.81951,0.908,3218.44
2022H1,credit_card,2393.2,1074.81,0.4491,5,0.5728,0.2337,38,7.4,2.4,0.57061,0.7635,1827.1
2023H2,overdraft,2394.59,1497.98,0.6256,7,0.4864,0.4595,74,7.2,1.4,0.57714,0.8417,2015.45
2023H1,line_of_credit,37946.27,5411.69,0.1426,6,0.2234,0.6803,42,7.6,0.6,0.69753,0.7407,28105.64
2020H2,line_of_credit,17741.86,7330.24,0.4132,5,0.8184,0.3088,36,9.6,-2.1,0.977,0.9865,17502.36
2021H2,line_of_credit,16917.93,5943.88,0.3513,5,0.7589,0.7149,38,7.9,4.5,0.51114,0.6829,11553.19
2020H2,credit_card,2327.64,730.68,0.3139,8,0.6139,0.7628,57,9.6,-2.1,0.42972,0.6087,1416.92
2020H2,credit_card,13049.72,764.1,0.0586,6,0.3907,0.1763,43,9.6,-2.1,0.60351,0.6267,8178.56
2019H1,line_of_credit,49134.85,10190.04,0.2074,7,0.6186,0.1081,51,6.8,2.1,0.76657,0.815,40043.82
2022H1,overdraft,3974.57,1809.61,0.4553,6,0.5356,0.4191,55,7.4,2.4,0.53974,0.7493,2978.13
2023H2,credit_card,6147.16,1211.9,0.1971,6,0.4501,0.4312,37,7.2,1.4,0.24072,0.3904,2399.94
2022H1,overdraft,2228.33,1139.32,0.5113,5,0.3752,0.4707,30,7.4,2.4,0.45763,0.7349,1637.69
2022H2,line_of_credit,26802.15,10479.23,0.391,12,0.6619,0.7101,39,8.1,-0.8,0.79211,0.8734,23408.82
2019H2,overdraft,5036.88,3822.01,0.7588,10,0.2943,0.3953,60,6.9,1.9,0.55679,0.8931,4498.44
2023H1,credit_card,2135.31,1054.52,0.4939,11,0.4782,0.5029,40,7.6,0.6,0.74241,0.8696,1856.91
2021H1,credit_card,4289.13,1095.5,0.2554,4,0.3071,0.3358,31,8.7,3.8,0.20353,0.407,1745.49
2020H1,credit_card,4564.71,3663.9,0.8027,10,0.1981,0.3075,49,9.2,-3.4,0.5576,0.9127,4166.19
2021H2,credit_card,2740.34,519.7,0.1896,7,0.3392,0.3393,20,7.9,4.5,0.48722,0.5845,1601.65
2021H1,credit_card,2679.56,1301.93,0.4859,6,0.5797,0.4233,20,8.7,3.8,0.50576,0.7459,1998.68
2021H2,credit_card,9486.14,3555.55,0.3748,5,0.6912,0.606,29,7.9,4.5,0.67901,0.7993,7582.45
2023H2,credit_card,8762.18,4308.13,0.4917,8,0.573,0.3262,52,7.2,1.4,0.53878,0.7655,6707.87
2022H1,line_of_credit,32213.43,17383.49,0.5396,4,0.3496,0.3637,55,7.4,2.4,0.52954,0.7834,25236.59
2023H1,credit_card,4633.14,1040.65,0.2246,12,0.6714,0.3775,47,7.6,0.6,0.62557,0.7097,3288.01
2020H2,credit_card,4024.76,1003.36,0.2493,11,0.4185,0.4829,36,9.6,-2.1,0.52066,0.6402,2576.5
2022H1,credit_card,7369.69,2269.31,0.3079,10,0.1047,0.5445,32,7.4,2.4,0.51089,0.6615,4875.07
2020H1,overdraft,1975.98,804.49,0.4071,11,0.7774,0.3526,25,9.2,-3.4,0.88529,0.932,1841.6
2021H1,line_of_credit,52501.6,17337.27,0.3302,9,0.6314,0.1494,33,8.7,3.8,0.82606,0.8835,46385.01
2021H1,credit_card,2409.28,894.46,0.3713,12,0.1666,0.3446,47,8.7,3.8,0.59151,0.7432,1790.49
2020H2,credit_card,4095.82,1493.46,0.3646,10,0.4307,0.3936,44,9.6,-2.1,0.88686,0.9281,3801.39
2023H1,credit_card,4902.93,599.92,0.1224,4,0.317,0.6247,38,7.6,0.6,0.69783,0.7348,3602.67
2021H2,line_of_credit,12259.17,4942.49,0.4032,4,0.3025,0.1873,44,7.9,4.5,0.56204,0.7386,9054.72
2020H1,line_of_credit,18605.59,7660.65,0.4117,8,0.5473,0.4632,39,9.2,-3.4,0.94333,0.9667,17985.29
2021H2,line_of_credit,10231.57,5629.87,0.5502,3,0.3637,0.5536,80,7.9,4.5,0.67162,0.8523,8720.46
2023H1,line_of_credit,47833.52,16056.27,0.3357,5,0.2631,0.3421,50,7.6,0.6,0.75199,0.8352,39952.37
2020H2,overdraft,4025.71,2423.91,0.6021,6,0.4026,0.4162,23,9.6,-2.1,0.87584,0.9506,3826.83
2021H1,line_of_credit,55111.9,26558.77,0.4819,4,0.6559,0.3484,49,8.7,3.8,0.99009,0.9949,54828.95
2021H1,credit_card,6968.74,2482.33,0.3562,11,0.7582,0.5042,31,8.7,3.8,0.87554,0.9199,6410.37
2022H1,line_of_credit,19545.49,7185.04,0.3676,11,0.5828,0.3227,20,7.4,2.4,0.65322,0.7807,15259.08
2020H1,credit_card,3889.84,1491.97,0.3836,3,0.6507,0.4122,40,9.2,-3.4,0.61184,0.7607,2959.09
2021H2,line_of_credit,55843.44,11944.56,0.2139,12,0.1057,0.2177,56,7.9,4.5,0.9089,0.9284,51844.11
2022H2,credit_card,3255.12,1502.43,0.4616,12,0.3209,0.2966,39,8.1,-0.8,0.56449,0.7655,2491.8
2019H2,line_of_credit,9547.55,1820.5,0.1907,5,0.5906,0.559,56,6.9,1.9,0.89649,0.9162,8747.73
2022H1,overdraft,7189.1,5521.99,0.7681,5,0.5477,0.6685,55,7.4,2.4,0.90029,0.9769,7022.87
2021H1,overdraft,3252.13,2137.9,0.6574,9,0.2202,0.4142,23,8.7,3.8,0.84291,0.9462,3077.1
2021H2,line_of_credit,93071.83,51797.55,0.5565,12,0.4163,0.2032,43,7.9,4.5,0.93043,0.9691,90200.35
2023H2,overdraft,3225.18,2140.83,0.6638,7,0.8941,0.6769,56,7.2,1.4,0.87524,0.9581,3089.89
2021H2,credit_card,9220.61,4626.9,0.5018,8,0.1258,0.8591,40,7.9,4.5,0.19336,0.5981,5515.13
2023H1,credit_card,3047.25,357.12,0.1172,6,0.3269,0.3977,31,7.6,0.6,0.78219,0.8077,2461.3
2021H2,credit_card,4802.58,662.77,0.138,8,0.148,0.3038,33,7.9,4.5,0.34635,0.4366,2096.61
2020H2,line_of_credit,43428.66,14713.95,0.3388,7,0.5781,0.5321,34,9.6,-2.1,0.61044,0.7424,32242.5
2020H1,credit_card,2624.49,756.72,0.2883,3,0.7921,0.426,47,9.2,-3.4,0.4598,0.6156,1615.52
2020H2,overdraft,8128.52,7452.18,0.9168,8,0.4803,0.2764,24,9.6,-2.1,0.79991,0.9834,7993.19
2021H2,credit_card,17404.25,6433.15,0.3696,6,0.7477,0.5592,37,7.9,4.5,0.57285,0.7307,12717.9
2021H2,overdraft,2251.79,436.69,0.1939,6,0.6437,0.4851,40,7.9,4.5,0.79742,0.8367,1884.08
2021H2,credit_card,6610.81,1942.05,0.2938,11,0.6549,0.486,29,7.9,4.5,0.31203,0.5141,3398.83
2021H2,credit_card,2817.13,260.94,0.0926,10,0.2995,0.7942,28,7.9,4.5,0.2138,0.2866,807.45
2020H1,credit_card,6881.78,755.92,0.1098,7,0.7057,0.2171,41,9.2,-3.4,0.90175,0.9125,6279.92
2023H1,line_of_credit,29094.08,13096.85,0.4502,4,0.2063,0.3462,46,7.6,0.6,0.53061,0.7419,21585.09
2020H1,credit_card,2496.08,320.87,0.1286,6,0.5213,0.4092,25,9.2,-3.4,0.46557,0.5343,1333.58
2021H1,line_of_credit,23047.49,8135.49,0.353,10,0.5188,0.1768,41,8.7,3.8,0.98376,0.9895,22805.28
2021H2,line_of_credit,41905.71,13707.99,0.3271,3,0.8171,0.5924,60,7.9,4.5,0.62177,0.7455,31240.45
2021H1,overdraft,2282.42,724.81,0.3176,9,0.3616,0.3006,34,8.7,3.8,0.73985,0.8225,1877.21
2021H2,line_of_credit,20455.48,10694.95,0.5228,9,0.4611,0.3381,38,7.9,4.5,0.86426,0.9352,19130.61
2019H1,line_of_credit,108017.26,43646.18,0.4041,11,0.5788,0.3433,55,6.8,2.1,0.79692,0.879,94944.72
2020H2,overdraft,5642.85,1118.78,0.1983,10,0.4965,0.6258,39,9.6,-2.1,0.70632,0.7645,4314.23
2023H1,overdraft,6538.22,2161.02,0.3305,3,0.3508,0.7626,27,7.6,0.6,0.38975,0.5914,3867.03
2020H1,credit_card,9535.77,4210.81,0.4416,3,0.9167,0.1817,40,9.2,-3.4,0.73141,0.85,8105.55
2020H2,credit_card,5678.02,4823.08,0.8494,11,0.4795,0.4977,59,9.6,-2.1,0.62129,0.943,5354.25
2020H2,overdraft,1620.23,1134.85,0.7004,6,0.7555,0.253,47,9.6,-2.1,0.7527,0.9259,1500.2
2023H1,credit_card,10305.95,8073.1,0.7833,10,0.2923,0.7239,51,7.6,0.6,0.32067,0.8528,8789.11
2021H1,credit_card,2457.25,372.52,0.1516,4,0.215,0.702,29,8.7,3.8,0.65011,0.7032,1727.82
2020H2,line_of_credit,52179.59,8456.83,0.1621,4,0.2929,0.4937,45,9.6,-2.1,0.77595,0.8123,42383.29
2021H1,credit_card,5392.72,2206.2,0.4091,7,0.739,0.5878,43,8.7,3.8,0.84706,0.9096,4905.38
2022H2,credit_card,5196.18,2004.71,0.3858,8,0.3522,0.6581,54,8.1,-0.8,0.67868,0.8026,4170.71
2019H2,credit_card,2490.75,716.5,0.2877,4,0.807,0.6567,37,6.9,1.9,0.20924,0.4367,1087.75
2019H2,credit_card,3595.99,920.01,0.2558,8,0.3957,0.2821,35,6.9,1.9,0.76282,0.8235,2961.31
2020H2,overdraft,2439.64,900.29,0.369,6,0.6817,0.5839,40,9.6,-2.1,0.43029,0.6405,1562.66
2022H2,credit_card,4212.32,3170.85,0.7528,4,0.5075,0.2889,45,8.1,-0.8,0.76333,0.9415,3965.83
2023H1,credit_card,6553.69,1725.16,0.2632,8,0.4333,0.438,21,7.6,0.6,0.36625,0.5331,3493.61
2021H2,overdraft,3604.27,2083.23,0.578,6,0.4911,0.444,51,7.9,4.5,0.79621,0.914,3294.3
2019H2,line_of_credit,23740.78,13968.87,0.5884,5,0.2584,0.5308,25,6.9,1.9,0.83475,0.932,22125.96
2023H2,credit_card,4728.67,1533.27,0.3242,9,0.3913,0.2397,26,7.2,1.4,0.59884,0.7289,3446.82
2021H2,credit_card,4242.47,907.95,0.214,12,0.7524,0.469,29,7.9,4.5,0.68435,0.7519,3189.94
2023H2,line_of_credit,27682.69,5680.42,0.2052,10,0.1014,0.2141,35,7.2,1.4,0.52249,0.6205,17176.42
2022H2,overdraft,5127.99,2135.51,0.4164,5,0.5338,0.3914,60,8.1,-0.8,0.60802,0.7713,3955.01
2023H1,credit_card,7521.97,2631.29,0.3498,12,0.6116,0.2847,58,7.6,0.6,0.87228,0.917,6897.32
2022H1,credit_card,5442.91,2028.74,0.3727,8,0.4153,0.407,33,7.4,2.4,0.60656,0.7532,4099.66
2019H1,credit_card,7034.27,3224.91,0.4585,6,0.7422,0.6819,70,6.8,2.1,0.7506,0.8649,6084.22
2022H1,credit_card,6170.01,3036.13,0.4921,10,0.3747,0.7263,39,7.4,2.4,0.37786,0.684,4220.3
2022H2,overdraft,5456.95,1372.02,0.2514,3,0.5535,0.5976,38,8.1,-0.8,0.68516,0.7643,4170.84
2021H1,overdraft,3269.81,1347.17,0.412,3,0.5376,0.3992,37,8.7,3.8,0.7419,0.8482,2773.58
2022H1,overdraft,3796.42,482.5,0.1271,6,0.4871,0.1337,46,7.4,2.4,0.81715,0.8404,3190.46
2020H1,credit_card,4714.16,3508.35,0.7442,10,0.5436,0.6809,35,9.2,-3.4,0.47758,0.8664,4084.22
2023H2,credit_card,6591.15,2637.52,0.4002,6,0.517,0.6069,45,7.2,1.4,0.66269,0.7977,5257.56
2021H2,line_of_credit,19873.13,1112.43,0.056,8,0.7332,0.6859,44,7.9,4.5,0.64546,0.6653,13221.75
2023H2,overdraft,1845.58,438.03,0.2373,4,0.5195,0.8324,43,7.2,1.4,0.5238,0.6368,1175.31
2022H1,line_of_credit,29891.29,16659.91,0.5573,8,0.5331,0.5792,20,7.4,2.4,0.50707,0.7818,23369.2
2020H1,credit_card,2678.91,1168.0,0.436,7,0.1212,0.4823,38,9.2,-3.4,0.24852,0.5762,1543.5
2021H2,credit_card,6034.61,3420.42,0.5668,5,0.6909,0.3484,41,7.9,4.5,0.63978,0.844,5092.92
2019H2,overdraft,3177.1,467.38,0.1471,6,0.6959,0.5645,63,6.9,1.9,0.75345,0.7897,2509.03
2020H2,credit_card,1829.69,1360.81,0.7437,9,0.164,0.7006,39,9.6,-2.1,0.63257,0.9058,1657.41
2021H1,credit_card,4449.74,1919.28,0.4313,3,0.449,0.464,46,8.7,3.8,0.44708,0.6856,3050.6
2020H1,credit_card,8321.88,2455.65,0.2951,11,0.5834,0.6184,42,9.2,-3.4,0.52848,0.6676,5555.84
2021H2,line_of_credit,43097.42,11117.71,0.258,11,0.466,0.1482,76,7.9,4.5,0.97493,0.9814,42295.54
2019H2,credit_card,16061.62,1160.72,0.0723,8,0.1179,0.4085,44,6.9,1.9,0.39721,0.4408,7079.45
2020H1,credit_card,3742.65,2549.25,0.6811,9,0.6687,0.4233,42,9.2,-3.4,0.47456,0.8325,3115.59
